phi Ben28 Ben10
-2.524606521221457 0.1494311298393453 0.15066890881913694
-2.5120149674996544 0.14973990328061595 0.15059217877095338
-2.4994234137778513 0.14948216187433208 0.15060304011961423
-2.4868318600560486 0.1496129541864119 0.15027431421446708
-2.474240306334246 0.14956396490768456 0.1506670807453455
-2.461648752612443 0.14959637671506326 0.1503255931347827
-2.44905719889064 0.1494819261385871 0.15068616422947398
-2.4364656451688376 0.1494246972090556 0.150648601179278
-2.423874091447035 0.14921436285096792 0.15030229591836883
-2.4112825377252323 0.14961742123378113 0.15006524466750618
-2.398690984003429 0.14923522443069448 0.15029563467102994
-2.3860994302816265 0.1494695663705053 0.15070173204279375
-2.373507876559824 0.14880861180821287 0.15051478917558428
-2.3609163228380208 0.14918190437491072 0.15050987890376108
-2.348324769116218 0.1490059693745125 0.15059585821369745
-2.3357332153944155 0.1489188108252202 0.15039803501700724
-2.3231416616726124 0.14873476022757595 0.1500957609805932
-2.3105501079508097 0.14902701983228758 0.15048409758589962
-2.297958554229007 0.14906254114548873 0.1503080265848683
-2.285367000507204 0.14826133475992692 0.15003162955465782
-2.2727754467854013 0.14915862808145425 0.15005940849799815
-2.2601838930635987 0.1488304015039578 0.14983600256246038
-2.247592339341796 0.14881315156374955 0.14997573125558925
-2.2350007856199934 0.14860905792231827 0.14973462953231603
-2.2224092318981903 0.14886987664146162 0.14956516145632281
-2.2098176781763876 0.14860045448469086 0.1493350350989159
-2.197226124454585 0.14860568503300137 0.14962938965919367
-2.184634570732782 0.1486337404375212 0.14949525566684096
-2.1720430170109792 0.14887832954088767 0.14932722107437962
-2.1594514632891766 0.14857888398233302 0.1493711099585057
-2.1468599095673735 0.14850478630173497 0.14925675675675584
-2.134268355845571 0.14865586272640136 0.14899896933779921
-2.121676802123768 0.14855487480021032 0.14946937697993432
-2.109085248401965 0.14832868340640054 0.14927135022198898
-2.096493694680163 0.14846498371335062 0.14912367124708245
-2.08390214095836 0.1486599462365553 0.14893913723445756
-2.071310587236557 0.1483975222192258 0.14916567813364784
-2.0587190335147545 0.14872668724003377 0.14928770764119367
-2.0461274797929514 0.14861419216891314 0.14900025900025832
-2.0335359260711487 0.1487510083355704 0.14910432171301605
-2.020944372349346 0.14856512436480016 0.1491685482799815
-2.008352818627543 0.1485075634791962 0.14866102797657704
-1.9957612649057404 0.14851114649681263 0.14881443298968874
-1.9831697111839377 0.14906182795698553 0.1490405369834152
-1.9705781574621348 0.14878207739307087 0.1490795590383821
-1.957986603740332 0.14865848779836996 0.1484069275515575
-1.9453950500185293 0.14870428834517035 0.1489358310083673
-1.9328034962967264 0.14866234292662786 0.148883355176932
-1.9202119425749238 0.14906018580853309 0.14888741370153802
-1.907620388853121 0.14888888888888532 0.1485492505353287
-1.8950288351313183 0.14879794385132267 0.14887705456936048
-1.8824372814095154 0.14893662441627456 0.1489805570152375
-1.8698457276877125 0.14907157190635123 0.14901118146301698
-1.8572541739659099 0.14880689469431393 0.14860440435128414
-1.844662620244107 0.14883481021028708 0.14905788423153446
-1.8320710665223043 0.14933941075439067 0.14861995753715307
-1.8194795128005015 0.1494145484045392 0.14880329195898154
-1.8068879590786988 0.1493046709129486 0.1487951486072208
-1.794296405356896 0.14950661375661173 0.14887722561785544
-1.781704851635093 0.14929190558740882 0.1489240506329092
-1.7691132979132904 0.14897951090548373 0.1487178461948526
-1.7565217441914875 0.149373758771347 0.14882592190888908
-1.743930190469685 0.14931931668856618 0.14864975558197693
-1.731338636747882 0.14920548309821396 0.14888283740701122
-1.7187470830260794 0.1488593562174404 0.14866865106209845
-1.7061555293042765 0.14930800365582864 0.14868543974375756
-1.6935639755824736 0.14921841825902057 0.14865587044534015
-1.680972421860671 0.14911896597203744 0.1487604306864025
-1.668380868138868 0.14872479636800334 0.14872780670137173
-1.6557893144170654 0.14928814892501188 0.1486236956808851
-1.6431977606952626 0.14869417157825635 0.14849653673773786
-1.63060620697346 0.14894909903985135 0.14871675985271512
-1.618014653251657 0.1489012717975598 0.1487600052486532
-1.6054230995298542 0.14867008008402083 0.14852826116281767
-1.5928315458080515 0.14916242661448006 0.14844402785216548
-1.5802399920862487 0.1486076113781 0.14917168473169773
-1.567648438364446 0.1490442980756808 0.14888490641178528
-1.5550568846426431 0.14869473126819954 0.1487675485961084
-1.5424653309208405 0.1491426334333801 0.14896020031628687
-1.5298737771990376 0.14903803712839095 0.14877340569877448
-1.5172822234772347 0.1490315082644623 0.14862948207171026
-1.504690669755432 0.1490170657494355 0.14863890367216281
-1.4920991160336292 0.14883318488357364 0.1485900013402995
-1.4795075623118266 0.1493902596563751 0.14853296193128782
-1.4669160085900237 0.14890371906181118 0.14862758073054283
-1.454324454868221 0.14920362109682317 0.14862197890238685
-1.4417329011464182 0.14959748427673167 0.14829143702110084
-1.4291413474246153 0.14972347848559248 0.14849722442505725
-1.4165497937028126 0.14941045460500316 0.14843737781832259
-1.4039582399810098 0.1498451580149783 0.14859372915276575
-1.3913666862592071 0.14941474537623653 0.1486667551074527
-1.3787751325374042 0.14968939194524736 0.1485357334766216
-1.3661835788156016 0.1496427213987089 0.1486302607797567
-1.3535920250937987 0.1496461848400926 0.14874188849158804
-1.3410004713719959 0.14968989280245107 0.14838219616204423
-1.3284089176501932 0.14978886756238075 0.14834640522875617
-1.3158173639283903 0.1500815353738105 0.147997662641214
-1.3032258102065877 0.14980071997942912 0.14835036496350065
-1.2906342564847848 0.14959789552799943 0.14858667017913385
-1.2780427027629822 0.14946473871131477 0.1479444371983808
-1.2654511490411793 0.14987506309944687 0.14843964290335013
-1.2528595953193764 0.149544997486176 0.14822597538622492
-1.2402680415975738 0.14971005236939688 0.1482809611829914
-1.2276764878757709 0.15003330455162622 0.14813767273666456
-1.2150849341539682 0.14939752961936156 0.1486717735653065
-1.2024933804321654 0.14973869346733923 0.14834854014598373
-1.1899018267103627 0.1500928481806802 0.14843174846625745
-1.1773102729885598 0.1493939775733923 0.14862511457378388
-1.164718719266757 0.14973135074347396 0.1482776415946324
-1.1521271655449543 0.1495925835569696 0.14864165919856628
-1.1395356118231517 0.14965378320533992 0.14893003587903658
-1.1269440581013486 0.1494936234058545 0.14861121807213445
-1.114352504379546 0.14939781021898269 0.14864012409513902
-1.1017609506577433 0.14958588765169778 0.14841896728016354
-1.0891693969359406 0.14973344904537875 0.14860662047729029
-1.0765778432141375 0.1496110630942123 0.1484112388250322
-1.0639862894923349 0.1493941241009433 0.14849488184001178
-1.0513947357705322 0.14957925144436268 0.1486540642722133
-1.0388031820487291 0.14989473684210858 0.14846673596673512
-1.0262116283269265 0.14953653751839507 0.14828706062149827
-1.0136200746051238 0.14941642300195374 0.14834168336673526
-1.0010285208833212 0.14987337057728445 0.14837939698492636
-0.9884369671615181 0.15007352941176874 0.1486071927818027
-0.9758454134397154 0.14992315198829473 0.14849066192351723
-0.9632538597179128 0.14975803495051135 0.1484795688142408
-0.9506623059961097 0.14984068627451386 0.14852540891497287
-0.938070752274307 0.15009858812074509 0.14863046192259904
-0.9254791985525044 0.1500000000000045 0.14859259259259444
-0.9128876448307017 0.15043378165516155 0.14848080757727072
-0.9002960911088986 0.15042963505431972 0.14879820850958217
-0.887704537387096 0.15067575869271843 0.14884505289359296
-0.8751129836652933 0.1506614363307242 0.14883464764050772
-0.8625214299434902 0.15081495919113727 0.14872577216456395
-0.8499298762216876 0.15120951913641345 0.14907475490196434
-0.8373383224998849 0.15154943195552958 0.14872019765287509
-0.8247467687780823 0.1517914406268907 0.14871788567916763
-0.8121552150562792 0.15208384558643223 0.1485951624725179
-0.7995636613344765 0.15262741758910794 0.14893201513487533
-0.7869721076126739 0.15290659935089163 0.1489335299176843
-0.7743805538908708 0.15389134167280563 0.14900439775226412
-0.7617890001690681 0.15479264901463796 0.14905173463177535
-0.7491974464472655 0.155811284281754 0.14924688218913224
-0.7366058927254628 0.1571085506367593 0.14943252849614372
-0.7240143390036597 0.15899927395935373 0.1492694451175235
-0.7114227852818571 0.1614308100289433 0.14937027707809178
-0.6988312315600544 0.16503484739246907 0.14943954209397264
-0.6862396778382513 0.16978420735384647 0.1496450786681349
-0.6736481241164487 0.17593942319297415 0.14994592645999139
-0.661056570394646 0.18478266047400502 0.14985878410723474
-0.6484650166728434 0.20194505621887418 0.1500618311533958
-0.6358734629510403 0.2298925212718577 0.15027130393212107
-0.6232819092292377 0.265418025028939 0.1501519865964642
-0.610690355507435 0.29671640316206355 0.15036617366412894
-0.5980988017856319 0.3345903784219055 0.15039887045535563
-0.5855072480638293 0.38201792336217644 0.1506155674391044
-0.5729156943420266 0.4508157227387991 0.15069731890875687
-0.560324140620224 0.5434023231256612 0.15055764263912522
-0.5477325868984209 0.7028049317481282 0.15076766710511308
-0.5351410331766182 0.8671941904249547 0.15096479943867006
-0.5225494794548156 0.9549566818280129 0.15039218009479358
-0.5099579257330125 1.019320049532805 0.15124497041420934
-0.4973663720112098 1.0671911207363094 0.15112858783009045
-0.48477481828940716 0.9997355480275198 0.1507411764705963
-0.4721832645676045 0.9349293513166177 0.1514153594006168
-0.4595917108458014 0.7977717509220967 0.15155373831776575
-0.44700015712399876 0.6613318872017201 0.15127725856698776
-0.4344086034021961 0.5263280100861382 0.1519902518277921
-0.421817049680393 0.424781006527674 0.15240138808560877
-0.40922549595859037 0.3505572819556583 0.15254223652454812
-0.3966339422367877 0.30197498966515096 0.1533935306892333
-0.38404238851498507 0.28684065934066266 0.1540023121387397
-0.37145083479318197 0.2611791837962634 0.15540762397392638
-0.3588592810713793 0.23667083463584185 0.1568874856486933
-0.34626772734957667 0.2049208774419154 0.16101048832752424
-0.3336761736277736 0.18666480758508158 0.1771512812265767
-0.3210846199059709 0.17590412486067386 0.19323323013419783
-0.3084930661841683 0.1697275479314058 0.21481380287395238
-0.2959015124623656 0.1639829749104146 0.2402263436035705
-0.28330995874056253 0.16187500000002059 0.2957464569986341
-0.2707184050187599 0.15872881355934068 0.3590779673800143
-0.2581268512969572 0.15738582328874823 0.4495236799128853
-0.24553529757515413 0.15604593162217506 0.5305963140173445
-0.23294374385335148 0.15541820483073238 0.6165038154547586
-0.22035219013154883 0.15423088638442486 0.7160203203030615
-0.20776063640974618 0.15384502062465322 0.7739303400461865
-0.19516908268794309 0.15338412408761612 0.7978795385925035
-0.18257752896614043 0.15311763756659516 0.7963389212827598
-0.16998597524433778 0.15324146441796496 0.8360771325531411
-0.1573944215225347 0.15322551822733163 0.8342714570858031
-0.14480286780073204 0.1532059881403928 0.8085540810130842
-0.1322113140789294 0.1532548202188812 0.7566853879105174
-0.11961976035712674 0.15292802486849166 0.6897935349322267
-0.10702820663532364 0.1534033781087911 0.6108590588507401
-0.09443665291352099 0.15305731523377505 0.5051224434876281
-0.08184509919171834 0.1532069565217298 0.41640490797546836
-0.06925354546991525 0.15321381722780278 0.3324569373462129
-0.056661991748112595 0.15302283341981948 0.2787072990906867
-0.044070438026309944 0.15308650765396759 0.22696202531645532
-0.03147888430450729 0.15370251471374896 0.220951035781545
-0.018887330582704198 0.1540043057050591 0.2193308890925745
-0.006295776860901547 0.15390756302520997 0.203811320754717
0.006295776860901103 0.15288671023965125 0.2163852242744055
0.018887330582704198 0.15251855779427198 0.22430720145852354
0.03147888430450685 0.15408077994428834 0.2298092065414863
0.0440704380263095 0.15278317152103232 0.2428744292237417
0.05666199174811215 0.15297274275978898 0.2673354231975159
0.06925354546991525 0.15337970394149264 0.2922955680399802
0.0818450991917179 0.15371324643830395 0.36245041927325816
0.09443665291352055 0.153410529150396 0.45055131068530646
0.10702820663532364 0.15388575543022542 0.5609215999999847
0.11961976035712629 0.1536967999138178 0.642739779112563
0.13221131407892894 0.15349116537623625 0.7497111754893958
0.1448028678007316 0.15354657992231704 0.7756289106368899
0.1573944215225347 0.15392385914785722 0.8009807779627224
0.16998597524433734 0.15399700474252107 0.8201233671987891
0.18257752896614 0.1540579976140469 0.815928724053684
0.19516908268794309 0.15487412380296323 0.8114193494298836
0.20776063640974574 0.1554990154420339 0.7326831830517241
0.2203521901315484 0.15694167550373014 0.6193953405655275
0.23294374385335104 0.15779319314981147 0.5411057473358243
0.24553529757515413 0.15971585998273274 0.42395093848727455
0.2581268512969568 0.16382320563630362 0.3391882273732883
0.27071840501875943 0.1715053644508565 0.27759382117042924
0.28330995874056253 0.18885974080270515 0.23595079653157247
0.2959015124623652 0.20506437326195098 0.20233080393767278
0.30849306618416783 0.22281323155218047 0.1902214546932335
0.3210846199059705 0.24062121663194608 0.18251276706619965
0.3336761736277736 0.25642215874312285 0.17233329821975749
0.3462677273495762 0.26918804324784035 0.16715579514826134
0.3588592810713789 0.29178503285987767 0.1608468587832731
0.37145083479318197 0.31720013181019996 0.15363067292645904
0.3840423885149846 0.4047692134070694 0.15283901665346056
0.3966339422367873 0.48224389150414754 0.15205519737587347
0.4092254959585899 0.6089413236297486 0.15181818181819098
0.421817049680393 0.7615545056464523 0.15154471544716394
0.43440860340219567 0.9424294707390877 0.150640981929774
0.4470001571239983 1.0322348796241805 0.15106970324362498
0.4595917108458014 1.069729274455522 0.150914419695201
0.47218326456760407 1.0900513950073276 0.15070132871173533
0.4847748182894067 1.0846312684365587 0.15038386167147816
0.49736637201120937 1.017511042139176 0.15047140016376923
0.5099579257330125 0.8940009588876787 0.15019130434783406
0.5225494794548151 0.7039391691394543 0.14994604738447784
0.5351410331766178 0.5564684279113764 0.15014592575298466
0.5477325868984209 0.4624938300622827 0.14969018730121972
0.5603241406202235 0.3759434961742167 0.14974067120394977
0.5729156943420262 0.3071917234780568 0.14966584012280718
0.5855072480638288 0.2654831598285584 0.14940213523132265
0.5980988017856319 0.2372865368124724 0.14924718574109433
0.6106903555074346 0.213125000000027 0.14923936296648999
0.6232819092292372 0.19688563203352502 0.14909765292472746
0.6358734629510403 0.18431426692967112 0.14891561981512785
0.648465016672843 0.17457977114298376 0.14893756714814874
0.6610565703946456 0.1688591416655546 0.14880057803468721
0.6736481241164483 0.1639016876506892 0.14859369292585312
0.6862396778382513 0.16056538512705093 0.1487902357305304
0.698831231560054 0.15835221143473746 0.14840287769784702
0.7114227852818567 0.15576866173503737 0.1480746029791978
0.7240143390036597 0.154624369524822 0.14844932104753064
0.7366058927254624 0.15331722805079698 0.14800817897522645
0.749197446447265 0.15279497229355096 0.14838623373465037
0.7617890001690677 0.15217768871075316 0.14816544528630127
0.7743805538908708 0.15156262749897698 0.14785938253738906
0.7869721076126734 0.15060963888507042 0.14846010671299403
0.7995636613344761 0.15092625050559177 0.1481613577665755
0.8121552150562792 0.1500919664592876 0.148102100635079
0.8247467687780818 0.150179476640631 0.14819942878430645
0.8373383224998845 0.1498813905930427 0.147945645460163
0.8499298762216871 0.15006298781322275 0.1479855577689261
0.8625214299434898 0.14976750473100525 0.14807749442931686
0.8751129836652929 0.14926812491401317 0.14802470692045977
0.887704537387096 0.1493559230872623 0.14795364891519036
0.9002960911088982 0.1494748479823051 0.14797179906836314
0.9128876448307013 0.1492121212121158 0.14808040201005193
0.9254791985525044 0.14943100604727294 0.1480177733892894
0.9380707522743066 0.1493741515069192 0.1477786201667935
0.9506623059961097 0.14901282228042975 0.14817673946165646
0.9632538597179119 0.1490747676515408 0.1479892459672393
0.975845413439715 0.1490283678223877 0.14796601572406823
0.9884369671615181 0.14925885558582674 0.14766984284123455
1.0010285208833203 0.14866722199083054 0.14820473251028732
1.0136200746051234 0.14882640245603573 0.14826329820997897
1.0262116283269265 0.1488754965073226 0.14769844236760302
1.0388031820487287 0.14883915126625039 0.14781030295283112
1.0513947357705318 0.14887997748697707 0.14799617346938748
1.0639862894923349 0.1487205943045755 0.14783075546465552
1.076577843214137 0.14857796257795627 0.14772237025758148
1.0891693969359402 0.14869446343130044 0.1475929699439633
1.1017609506577433 0.1485087471783214 0.14765050273641347
1.1143525043795455 0.1487023319615857 0.14740274599542352
1.1269440581013486 0.14848586621885637 0.1478967593185599
1.1395356118231508 0.1482736930388518 0.14764720748041524
1.1521271655449539 0.14851127819548332 0.1479937872120103
1.164718719266757 0.1482979321986134 0.1478504792332265
1.1773102729885592 0.14830995792425625 0.14772610812195686
1.1899018267103623 0.14778155603916754 0.14794959908361985
1.2024933804321654 0.1486208350906713 0.14782299741601945
1.2150849341539676 0.1481013378878361 0.14789562072083595
1.2276764878757707 0.1485144827586147 0.1482276892180253
1.2402680415975738 0.1484901229451521 0.14825185764567672
1.252859595319376 0.14809450794535103 0.14824154464169884
1.265451149041179 0.14819977266267956 0.14819185822524683
1.2780427027629822 0.14810354298269132 0.14827621880253328
1.2906342564847844 0.14838915913828418 0.14834813956482445
1.3032258102065875 0.14842619745844826 0.14822796313124612
1.3158173639283897 0.148344952593412 0.1482710697437207
1.3284089176501928 0.14855102897941314 0.14818617296737296
1.3410004713719959 0.1482132404181113 0.14829246021392992
1.353592025093798 0.14850715746420767 0.14821200510855667
1.3661835788156012 0.14864710789765745 0.1483515198752907
1.3787751325374042 0.14829715252325118 0.14853384452670243
1.3913666862592065 0.148304922951038 0.14850883935434267
1.4039582399810095 0.148504569371359 0.14829856161720772
1.4165497937028126 0.148320188183196 0.14869740259740144
1.4291413474246148 0.14873130193905154 0.14862871096260077
1.441732901146418 0.14892866978793165 0.14858910239536463
1.454324454868221 0.14835034482757992 0.14875831202046033
1.4669160085900232 0.14816877872161938 0.1492520920502081
1.4795075623118263 0.14917047500345626 0.14882031249999889
1.4920991160336285 0.1482920110192774 0.14891053109985591
1.5046906697554316 0.14833935519732505 0.14916985110027453
1.5172822234772347 0.14855439846532725 0.14904693611473174
1.529873777199037 0.14840158882344345 0.14911534010543873
1.54246533092084 0.14821230598668936 0.14863272536412336
1.5550568846426431 0.1482992450240161 0.14906791629220686
1.5676484383644453 0.14871420853592235 0.14882375928096733
1.5802399920862484 0.1480908337934776 0.14861213235293938
1.5928315458080515 0.14807233924611324 0.14883769091379664
1.6054230995298537 0.14819130199159533 0.14874368605102875
1.6180146532516568 0.14837330409756855 0.14875780523448626
1.63060620697346 0.1483248870017748 0.14873177083333192
1.6431977606952621 0.14793559593799752 0.14843828382838029
1.6557893144170652 0.1484114832535831 0.14851842341763996
1.6683808681388674 0.148348274925287 0.14847017360657713
1.6809724218606705 0.14805334770308057 0.1485569052020046
1.6935639755824736 0.14800543109300224 0.1487181842036195
1.7061555293042758 0.14863006251698327 0.14842989194115222
1.718747083026079 0.14824561403508396 0.14870640291514717
1.731338636747882 0.14853651987110256 0.14823930726843157
1.7439301904696842 0.14872052046624662 0.1482881446039315
1.7565217441914873 0.14912202980265418 0.14837363494539632
1.7691132979132904 0.14875216406977998 0.14805768481226317
1.7817048516350926 0.14924387934532274 0.1483331107252537
1.7942964053568957 0.14895376486129247 0.14831979763013964
1.8068879590786988 0.1490862876254147 0.14802376646861234
1.819479512800501 0.14874849094567033 0.14819710598357314
1.8320710665223041 0.14951020408163115 0.1480172413793076
1.8446626202441063 0.149087513340445 0.1483682008368183
1.8572541739659094 0.14903341288782532 0.14816202665258976
1.8698457276877125 0.14931333333333083 0.14809269626350605
1.8824372814095147 0.14953720746778756 0.14802638592750186
1.8950288351313178 0.1493731543624129 0.14806561679789781
1.907620388853121 0.1495493506493503 0.14815669404249648
1.9202119425749231 0.14973115445440027 0.1482177302153493
1.9328034962967262 0.14996950006630266 0.14790808872359937
1.9453950500185293 0.14982947785855746 0.14819867721436802
1.9579866037403315 0.15006525711302485 0.14787818206050565
1.9705781574621346 0.1501893644617383 0.14759915944312904
1.9831697111839377 0.1497954902988976 0.1478869746802386
1.99576126490574 0.15052451689233534 0.14779903052534862
2.008352818627543 0.1500746172648918 0.14780076426406402
2.020944372349345 0.15003531720078445 0.14784771707574282
2.0335359260711483 0.15028742359214434 0.14787501620640375
2.0461274797929514 0.15071860914359342 0.1476345926023407
2.0587190335147536 0.14989809250065253 0.14785770647027643
2.0713105872365567 0.15062276214833847 0.14792398802550943
2.08390214095836 0.1504552509053283 0.147485810113518
2.096493694680162 0.15013140943055966 0.14806532996945654
2.109085248401965 0.15075356415478733 0.14781505944517562
2.121676802123768 0.15082018516103743 0.14775630142353224
2.1342683558455704 0.15062252838372328 0.14779987253027427
2.1468599095673735 0.15092006608209652 0.1479596231493903
2.1594514632891766 0.1512257644762521 0.14764185320145562
2.172043017010979 0.15123055162659227 0.14771710868434598
2.184634570732782 0.1513610827374889 0.14792255763597015
2.197226124454584 0.15141616651768752 0.14774780673038965
2.209817678176387 0.15186440677966187 0.14798815009874705
2.2224092318981903 0.15158998474834973 0.1477664252457311
2.2350007856199925 0.15174990468928878 0.14792077938725787
2.2475923393417956 0.15210641305744924 0.14798165137614505
2.2601838930635987 0.1518339404597443 0.1475711526078551
2.272775446785401 0.1517148014440441 0.14791602465331258
2.285367000507204 0.15163539553752747 0.14792296755848414
2.297958554229007 0.15192219093934098 0.14789296794208842
2.3105501079508093 0.15203044408101918 0.14774565724656408
2.3231416616726124 0.1514269348268857 0.14841537077496436
2.3357332153944155 0.15198459563543096 0.1482802795031052
2.3483247691162177 0.15182407985028412 0.14781439052645123
2.3609163228380208 0.15141716313854953 0.1480509994874423
2.373507876559823 0.151555103079666 0.14842620383661617
2.386099430281626 0.15178310473016388 0.14818555113563475
2.398690984003429 0.15152071446291615 0.14824652998854024
2.4112825377252314 0.15139464375947637 0.14790625804790067
2.4238740914470345 0.15158513220079323 0.14816185856522882
2.4364656451688376 0.15161482955959513 0.14859864467459424
2.4490571988906398 0.15123966942148898 0.1478695430176156
2.461648752612443 0.1510969933324969 0.14826793650793751
2.474240306334246 0.15091691616766764 0.14822570373200944
2.486831860056048 0.15097729268598933 0.1481027870109948
2.4994234137778513 0.15067074693979784 0.14802985836417026
2.5120149674996544 0.15094482237339588 0.14818597749474766
2.5246065212214566 0.15102377972465844 0.14799365482233537
2.5371980749432597 0.15065925833437618 0.1484069542820347
2.549789628665062 0.15086300849068737 0.1479962593516232
2.562381182386865 0.15073800275654928 0.14851553654547844
2.574972736108668 0.1505788299454672 0.14811715481171647
2.5875642898304703 0.15072451029633605 0.14840610534217635
2.6001558435522734 0.15053421521241553 0.14822030723117477
2.6127473972740765 0.150754693675893 0.14825510976533038
2.6253389509958787 0.1504358562785572 0.14792531630021188
2.6379305047176818 0.15065310223562162 0.14860176991150492
2.650522058439485 0.15070973384980918 0.1488338957630313
2.663113612161287 0.15015209595647702 0.1486085777668258
2.67570516588309 0.15010596352883554 0.14835351391836352
2.6882967196048932 0.15017152023692343 0.14845213094503013
2.7008882733266955 0.15001242081729246 0.14871563041863034
2.7134798270484985 0.14981873851806876 0.14860143256040245
2.7260713807703008 0.14994689197345118 0.1487342085707234
2.738662934492104 0.15005415617128678 0.148845729689992
2.751254488213907 0.14983620584281096 0.14871167883212075
2.763846041935709 0.14967071265473456 0.14866298607777706
2.7764375956575122 0.1493983580443608 0.14858350692317485
2.7890291493793153 0.14959817131858066 0.148860066634941
2.8016207031011175 0.1494526768642502 0.1486744268915602
2.8142122568229206 0.14915040601139687 0.14888409961686339
2.8268038105447237 0.14892066854991268 0.14847519398072556
2.839395364266526 0.1492217344880826 0.1487064104039665
2.851986917988329 0.1490103310636364 0.1488832844574852
2.864578471710132 0.14888901654412545 0.14869446962829516
2.8771700254319343 0.1490791121229458 0.14854268022999786
2.8897615791537374 0.14895542397498512 0.14862318035338282
2.9023531328755396 0.14881030701755538 0.14875769802507172
2.9149446865973427 0.14922056035392248 0.1487413167444419
2.927536240319146 0.14902057696188967 0.1487741998249056
2.940127794040948 0.14894117647061225 0.1487893907563277
2.952719347762751 0.14916630292451238 0.1494507283633511
2.9653109014845542 0.1494211540225896 0.14922085149802816
2.9779024552063564 0.14902670623147285 0.14903362587517868
2.9904940089281595 0.1496712152143681 0.14943140601665508
3.0030855626499626 0.1491353824495616 0.14945556726379364
3.015677116371765 0.14959963838305523 0.14944249512670482
3.028268670093568 0.14949385605616244 0.1493693693693603
3.040860223815371 0.14959282034235377 0.14935731414867082
3.0534517775371732 0.14902295579585612 0.14959324635455823
3.0660433312589763 0.14965747330960233 0.14972846650344376
3.0786348849807785 0.14939079169005887 0.15008957654722793
3.0912264387025816 0.14940256045518982 0.1494788387548075
3.1038179924243847 0.1493278129566468 0.1497072936660252
3.116409546146187 0.149445783132529 0.15013385826771555
3.12900109986799 0.1493005181347148 0.149516129032258
3.141592653589793 nan nan
