My_bind Hist HistReWeighted
0.4754709418837676 5.886076612691926 6.23638913420598
0.4854809619238477 3.9871613477964685 4.227255340102617
0.4954909819639279 2.689042603364251 2.7990449901162875
0.505501002004008 1.8112980139391082 1.927188311793132
0.5155110220440883 1.297594717811665 1.3015723217005506
0.5255210420841684 0.9843316040454855 0.9900042351796324
0.5355310621242485 0.8127128858145993 0.763803400605052
0.5455410821643287 0.7266153120578526 0.6946911823501979
0.5555511022044088 0.6544568464077976 0.6033451711812949
0.5655611222444891 0.5902111827280827 0.5396357885077474
0.5755711422845692 0.5412670963684956 0.49442310008029045
0.5855811623246493 0.48294293350102185 0.4441075721076881
0.5955911823647295 0.4311167007283971 0.3771743474447512
0.6056012024048096 0.3766179321909553 0.35698727132780056
0.6156112224448899 0.32521092071477237 0.2750009305911798
0.62562124248497 0.2710789708117172 0.24789419343839214
0.6356312625250502 0.22690352669915628 0.20910238170627193
0.6456412825651303 0.19184614578420586 0.17320973564189607
0.6556513026052104 0.15181051197400827 0.13124694284962293
0.6656613226452907 0.12587119425666823 0.09939797137901647
0.6756713426853708 0.10312843892469738 0.08294177949104072
0.685681362725451 0.08305821935754336 0.08300506279728806
0.6956913827655311 0.07084839909867421 0.05497102763543721
0.7057014028056113 0.05738091495047949 0.047335144986761585
0.7157114228456914 0.046219147932714984 0.02787826029470778
0.7257214428857716 0.04386102814022953 0.03481213255904748
0.7357314629258518 0.033852119687680135 0.02806834811752373
0.7457414829659319 0.030865167950531888 0.038401000629462126
0.7557515030060121 0.027825813551328408 0.022540502114345787
0.7657615230460922 0.026253733689671436 0.02023720983951952
0.7757715430861724 0.02242833935963947 0.02301225107459478
0.7857815631262526 0.02316197662841272 0.018826291861444536
0.7957915831663327 0.020541843525651103 0.01746624063578585
0.8058016032064129 0.01896976366399413 0.013613395122012744
0.815811623246493 0.017502489126447623 0.01364823687133415
0.8258216432865733 0.017712099774668554 0.017146949252315323
0.8358316633266534 0.015091966671906933 0.015374850132903087
0.8458416833667335 0.014305926741078447 0.013519193462306707
0.8558517034068137 0.01524917465807263 0.01079196876867632
0.8658617234468938 0.013991510768747053 0.014299873068615965
0.875871743486974 0.012995860189697634 0.011936983767118244
0.8858817635270542 0.012209820258869148 0.009365842708415912
0.8958917835671344 0.010585337735156946 0.013113391028971693
0.9059018036072145 0.0113189750039302 0.021476477341251625
0.9159118236472946 0.009589687156107531 0.012408960248296684
0.9259218436873748 0.011266572341874965 0.008573718649659006
0.935931863727455 0.00827962060472672 0.010504463703085784
0.9459418837675352 0.009327673845831368 0.007753003588452574
0.9559519038076153 0.009537284494052297 0.013425388142853314
0.9659619238476954 0.00911806319761044 0.014453285800811172
0.9759719438877756 0.008594036577058114 0.008008485929486988
0.9859819639278558 0.008803647225279045 0.010294367612788048
0.995991983967936 0.008803647225279045 0.0070371264216189085
1.006002004008016 0.007598385998008699 0.009848379827001492
1.016012024048096 0.008436828590892417 0.007887807829968601
1.0260220440881764 0.007860399308284862 0.011147587469515196
1.0360320641282565 0.007965204632395325 0.006237339906294999
1.0460420841683367 0.007755593984174396 0.013982653170975379
1.0560521042084168 0.007650788660063931 0.014589902192248086
1.066062124248497 0.007965204632395325 0.007324057322500831
1.0760721442885772 0.008332023266781953 0.010108546400461446
1.0860821643286573 0.007965204632395325 0.0096337935552981
1.0960921843687375 0.007807996646229628 0.009130371760416279
1.1061022044088176 0.0071267620395116076 0.009505743814043656
1.1161122244488977 0.008332023266781953 0.007410008985566021
1.126122244488978 0.009537284494052297 0.008254483078467234
1.1361322645290581 0.008122412618561023 0.0049633449182036864
1.1461422845691382 0.006812346067180213 0.008633608761789391
1.1561523046092184 0.008646439239113348 0.011196776607189596
1.1661623246492985 0.007807996646229628 0.008747690386342993
1.1761723446893788 0.008017607294450559 0.0050269076115537215
1.186182364729459 0.007807996646229628 0.010009061891238215
1.196192384769539 0.008384425928837185 0.011155082734163248
1.2062024048096192 0.008122412618561023 0.009196275440977125
1.2162124248496995 0.007912801970340094 0.008266480567038161
1.2262224448897796 0.008384425928837185 0.006158890094727916
1.2362324649298597 0.009956505790494157 0.008214989864000379
1.2462424849699398 0.007755593984174396 0.01014790975037398
1.25625250501002 0.008541633915002882 0.00811411883592208
1.2662625250501003 0.008594036577058114 0.009111399013053077
1.2762725450901804 0.007755593984174396 0.008616450864564664
1.2862825651302605 0.00827962060472672 0.006836800241117367
1.2962925851703406 0.00911806319761044 0.012172161671304827
1.3063026052104207 0.008960855211444742 0.008483842261279538
1.316312625250501 0.008960855211444742 0.005319413879263281
1.3263226452905812 0.00869884190116858 0.016360434157782367
1.3363326653306613 0.009222868521720903 0.011996433464999774
1.3463426853707414 0.00979929780432846 0.0123975688399574
1.3563527054108215 0.009170465859665671 0.011901792484473912
1.3663627254509019 0.009275271183776137 0.007802953082395819
1.376372745490982 0.01021851910077032 0.007888906727603314
1.386382765531062 0.010323324424880782 0.020382439707774314
1.3963927855711422 0.008908452549389509 0.010780107957818247
1.4064028056112226 0.010061311114604623 0.010813536123721849
1.4164128256513027 0.011685793638316826 0.019958505197038748
1.4264228456913828 0.010637740397212176 0.011206203351338085
1.436432865731463 0.011738196300372056 0.013128804741422204
1.446442885771543 0.012838652203531937 0.0199992586206842
1.4564529058116233 0.011790598962427292 0.010783131798789848
1.4664629258517035 0.011790598962427292 0.00773969759486337
1.4764729458917836 0.012995860189697634 0.020154527096955803
1.4864829659318637 0.012576638893255778 0.011861578653034171
1.4964929859719438 0.013834302782581355 0.014337400880706001
1.5065030060120241 0.014253524079023215 0.021758084087771145
1.5165130260521043 0.014253524079023215 0.012205025661432518
1.5265230460921844 0.015563590630404025 0.01830120999958128
1.5365330661322645 0.015720798616569723 0.02272468511416397
1.5465430861723446 0.015615993292459256 0.01600292591510939
1.556553106212425 0.01813132107111041 0.030780072886594602
1.566563126252505 0.019965414243043548 0.015924613341246962
1.5765731462925852 0.018864958339883667 0.022236324843393343
1.5865831663326653 0.02216632604936331 0.028366809052641634
1.5965931863727456 0.022795157994026097 0.024548320526851693
1.6066032064128257 0.023895613897185978 0.029288089613275354
1.6166132264529058 0.024472043179793533 0.035657602439308635
1.626623246492986 0.026148928365560972 0.02769994198897316
1.636633266533066 0.032699261122465025 0.03136994648812305
1.6466432865731464 0.03154640255724991 0.027369825588005495
1.6566533066132265 0.03437614630823246 0.04089844360966283
1.6666633266533066 0.03657705811455222 0.04254738289301379
1.6766733466933867 0.03924959387936907 0.040732035582204305
1.6866833667334669 0.04354661216789814 0.042200469180604445
1.6966933867735472 0.046900382539432996 0.04397378903134644
1.7067034068136273 0.0485248650631452 0.041002192386367486
1.7167134268537074 0.052402662055232405 0.0437217691890217
1.7267234468937875 0.05727610962636901 0.06116149535885455
1.7367334669338677 0.06592254886548236 0.05645643489707214
1.746743486973948 0.07058638578839807 0.06275086827911562
1.756753507014028 0.0743593774563748 0.07503433187658708
1.7667635270541082 0.08159094481999686 0.08478631801993367
1.7767735470941883 0.08415867526070324 0.08017669353424689
1.7867835671342687 0.09579206623696482 0.08936032212651529
1.7967935871743488 0.10695383325472935 0.09824663040124039
1.806803607214429 0.10884032908871771 0.093675466786286
1.816813627254509 0.12220300791280198 0.10497697965574858
1.8268236472945891 0.130325420531363 0.10809874129391002
1.8368336673346695 0.13608971335743855 0.127906355949679
1.8468436873747496 0.15154849866373213 0.12910280402742366
1.8568537074148297 0.1617146151024472 0.1430410484994965
1.8668637274549098 0.18178483466960124 0.17538004330656531
1.87687374749499 0.18409055180003148 0.17932825438542044
1.8868837675350703 0.19556673479012737 0.19503932987874428
1.8968937875751504 0.21547974637111567 0.22983008485858908
1.9069038076152305 0.22234449510035112 0.22802214901492554
1.9169138276553106 0.24194309070900805 0.22016287662104672
1.9269238476953907 0.2566158360844731 0.26810207443630096
1.936933867735471 0.2674631871299062 0.2433464201962548
1.9469438877755512 0.27694806896190327 0.2693859815024341
1.9569539078156313 0.2997956296179846 0.2972839434640677
1.9669639278557114 0.30618875438872295 0.27492571284522505
1.9769739478957917 0.3159356495309962 0.3076384327071164
1.9869839679358718 0.32012786249541475 0.3355429557832636
1.996993987975952 0.3311848241890688 0.3257658904713874
2.007004008016032 0.3433422417858828 0.33274579775462754
2.017014028056112 0.34517633495781586 0.3449317716244004
2.0270240480961923 0.3461719855368653 0.35811131816747865
2.0370340681362724 0.35822459780956867 0.36339542916988316
2.047044088176353 0.35948226169889425 0.361621769436373
2.057054108216433 0.351517057066499 0.3799407224998346
2.067064128256513 0.3563905046376356 0.3498380711393655
2.0770741482965933 0.3548184247759786 0.3550777189638612
2.0870841683366734 0.3472200387779699 0.3573787899116257
2.0970941883767535 0.34512393229576055 0.33678050723631686
2.1071042084168337 0.33642509039459206 0.3865398223359574
2.1171142284569138 0.3375255462977519 0.3470197615361169
2.127124248496994 0.32914112036891474 0.3235396803663139
2.137134268537074 0.3263113766179322 0.31692478904481425
2.1471442885771546 0.3202326678195252 0.32480078085595493
2.1571543086172347 0.31169103390452235 0.3240323063168582
2.167164328657315 0.3076036262642142 0.3028300065300052
2.177174348697395 0.30236336005869097 0.3167276861620948
2.187184368737475 0.29701828852905726 0.3158606754326105
2.197194388777555 0.27595241838285384 0.295904760782712
2.2072044088176352 0.2647382487030342 0.25889590908807075
2.2172144288577154 0.265157469999476 0.24777642143683434
2.2272244488977955 0.2475501755489179 0.23743213719101483
2.237234468937876 0.23361106744222607 0.22594541111013097
2.247244488977956 0.2250694335272232 0.2373128071991963
2.2572545090180363 0.218257087460043 0.24797833474883543
2.2672645290581164 0.20180265157469995 0.19951237305387565
2.2772745490981965 0.1880207514541739 0.19582596128294252
2.2872845691382766 0.17885028559450816 0.1727833865372164
2.2972945891783567 0.16066656186134257 0.15470100920537788
2.307304609218437 0.14767070167164492 0.14217642049242285
2.317314629258517 0.1380286118534822 0.14435806718282562
2.327324649298597 0.12833411937326417 0.13493036316016868
2.3373346693386776 0.10952156369543571 0.11529683166984095
2.3473446893787577 0.09741654876067703 0.09264121821179178
2.357354709418838 0.08646439239113349 0.09371889079126271
2.367364729458918 0.0805428915788922 0.09813868898029506
2.377374749498998 0.06828066865796782 0.08447008479703547
2.387384769539078 0.057957344233087044 0.06778377971475347
2.3973947895791583 0.049834931614526026 0.05752132135103718
2.4074048096192384 0.04422784677461615 0.055426982277377405
2.4174148296593185 0.040402452444584194 0.04215643323261877
2.427424849699399 0.034900172928784785 0.043572079520491025
2.437434869739479 0.026934968296389458 0.024169313144479673
2.4474448897795593 0.023895613897185978 0.037392555652601155
2.4574549098196394 0.02253314468374993 0.02653666628618052
2.4674649298597195 0.017921710422889484 0.019257114620127157
2.4774749498997997 0.01524917465807263 0.018724469838767965
2.4874849699398798 0.01241943090709008 0.012638610052579644
2.49749498997996 0.010480532411046479 0.010352317955532037
2.50750501002004 0.0093800765078866 0.014810264231267354
2.51751503006012 0.00848923125294765 0.0077431201596058555
2.5275250501002007 0.007598385998008699 0.0090971637694655
2.537535070140281 0.006078708798406959 0.010840245209887626
2.547545090180361 0.00544987685374417 0.00642786751023409
2.557555110220441 0.004297018288529057 0.00626739010881721
2.567565130260521 0.003353770371534874 0.00298703701790467
2.5775751503006012 0.003982602316197663 0.0026670057324683096
2.5875851703406814 0.002934549075093014 0.0029275619728385553
2.5975951903807615 0.002672535764816853 0.003539922619707191
2.6076052104208416 0.0030917570612587113 0.0029891383998206845
2.617615230460922 0.0017292878478226694 0.0010424809103643713
2.6276252505010023 0.0020961064822092963 0.0018596075944608003
2.6376352705410824 0.0018340931719331341 0.0013687463615107529
2.6476452905811625 0.001676885185767437 0.0011412141897833832
2.6576553106212426 0.0016244825237122043 0.003204526051448602
2.6676653306613227 0.0012576638893255778 0.0013923175367760187
2.677675350701403 0.0013624692134360425 0.0030508640292518834
2.687685370741483 0.0012052612272703453 0.003881060835128266
2.697695390781563 0.0011004559031598806 0.001254954830123548
2.707705410821643 0.0015720798616569722 0.003914600957214237
2.7177154308617237 0.0015720798616569722 0.0008554115329101222
2.727725450901804 0.0015196771996017397 0.00186527887510832
2.737735470941884 0.0013100665513808099 0.0005965256213495692
2.747745490981964 0.0017816905098779019 0.0010771340035257283
2.757755511022044 0.0021485091442645285 0.0011771390510438833
2.7677655310621243 0.0015720798616569722 0.003172790064432101
2.7777755511022044 0.0020961064822092963 0.0038560143445263086
2.7877855711422845 0.002462925116595923 0.002796466161857715
2.7977955911823646 0.0020961064822092963 0.002259365448929427
2.807805611222445 0.001938898496043599 0.007127772002279054
2.8178156312625253 0.0017292878478226694 0.005448161833782361
2.8278256513026054 0.002724938426872085 0.0026039099426503993
2.8378356713426856 0.002462925116595923 0.003555175048509629
2.8478456913827657 0.0029869517371482472 0.0032172511657142105
2.857855711422846 0.002934549075093014 0.0023780589415388523
2.867865731462926 0.003510978357700571 0.002672100659387519
2.877875751503006 0.0038253943300319655 0.004467622805452461
2.887885771543086 0.0038253943300319655 0.0018325657636615977
2.8978957915831662 0.0037729916679767332 0.0048143209982938326
2.907905811623247 0.003720589005921501 0.002024995655527333
2.917915831663327 0.004873447571136614 0.00543357902059301
2.927925851703407 0.005240266205523239 0.003441589662363771
2.937935871743487 0.004454226274694754 0.0026766717021917885
2.9479458917835673 0.005135460881412776 0.004213123546828018
2.9579559118236474 0.004506628936749987 0.004345350521419601
2.9679659318637275 0.006393124770738353 0.004231999811264584
2.9779759519038076 0.006445527432793586 0.005041455423985607
2.9879859719438877 0.006550332756904051 0.0035736117417691582
2.9979959919839683 0.007598385998008699 0.007226769450667649
3.0080060120240484 0.008174815280616256 0.006617126316338992
3.0180160320641285 0.007703191322119164 0.005475306175426607
3.0280260521042086 0.008174815280616256 0.008320963970267284
3.0380360721442887 0.009484881831997066 0.0054825352657754765
3.048046092184369 0.010270921762825552 0.008937055116832258
3.058056112224449 0.011738196300372056 0.00834330910623525
3.068066132264529 0.011843001624482524 0.0069611220079955705
3.078076152304609 0.011214169679819735 0.010028928791663816
3.0880861723446893 0.0113189750039302 0.008587821188039845
3.09809619238477 0.012262222920924383 0.008492341036514578
3.10810621242485 0.013153068175863335 0.007034704538228393
3.11811623246493 0.013362678824084264 0.011218307490695918
3.12812625250501 0.015825603940680187 0.010354171161422893
3.1381362725450903 0.01593040926479065 0.015348946586806446
3.1481462925851704 0.016402033223287742 0.013400840051448313
3.1581563126252505 0.017135670492061 0.012695947351263035
3.1681663326653307 0.017554891788502856 0.015413206338619607
3.1781763527054108 0.01959859560865692 0.013284911847510914
3.1881863727454913 0.02022742755331971 0.011663983606536444
3.1981963927855714 0.0206990515118168 0.014665167831045656
3.2082064128256516 0.02289996331813656 0.020020460809365447
3.2182164328657317 0.023686003248965047 0.017531018732359932
3.228226452905812 0.02352879526279935 0.016801802280615338
3.238236472945892 0.02593931771734004 0.021196456553024844
3.248246492985972 0.027563800241052247 0.016425194494031327
3.258256513026052 0.027983021537494105 0.0215017828210235
3.2682665330661322 0.02766860556516271 0.018156038012948014
3.2782765531062124 0.03049834931614526 0.023643855692823505
3.288286573146293 0.03002672535764817 0.023228537057475726
3.298296593186373 0.0318608185295813 0.019410643848939382
3.308306613226453 0.03259445579835456 0.02271135376698628
3.3183166332665333 0.03144159723313945 0.022799247078792807
3.3283266533066134 0.03484777026672955 0.021231618192279204
3.3383366733466935 0.037101084735104546 0.031107647253844694
3.3483466933867736 0.036053031493999896 0.020597772357750545
3.3583567134268537 0.037101084735104546 0.026646688793676942
3.368366733466934 0.038201540638264427 0.028300744976262785
3.3783767535070144 0.040559660430749885 0.0346987538690224
3.3883867735470945 0.03898758056909291 0.03193258170654966
3.3983967935871746 0.042498558926793474 0.031626134209356116
3.4084068136272547 0.04653356390504638 0.03093823687313578
3.418416833667335 0.04506628936749986 0.04272414148329367
3.428426853707415 0.0457475239742179 0.05728678962861965
3.438436873747495 0.04936330765602893 0.04155008891324101
3.448446893787575 0.04988733427658125 0.04636762076835625
3.4584569138276553 0.052297856731121944 0.0542697317486839
3.4684669338677354 0.05297909133783997 0.04123668860354414
3.478476953907816 0.05811455221925274 0.049888455435867556
3.488486973947896 0.06005345071529634 0.0551286154747271
3.498496993987976 0.058219357543363194 0.05550760913881222
3.5085070140280563 0.06183514122517424 0.05282559345122995
3.5185170340681364 0.06571293821726144 0.05564590403178992
3.5285270541082165 0.06545092490698527 0.0547892320454355
3.5385370741482967 0.0738877534978777 0.08111622710929484
3.5485470941883768 0.07477859875281664 0.057901169404846194
3.558557114228457 0.07676989991091547 0.06864595681557013
3.5685671342685374 0.08148613949588639 0.06438086829351382
3.5785771543086176 0.08510192317769741 0.0764542623392237
3.5885871743486977 0.08693601634963058 0.07895990867195543
3.598597194388778 0.09097102132788346 0.11528801089186409
3.608607214428858 0.09421998637530786 0.07946067112906534
3.618617234468938 0.10118954042865376 0.09100066824557579
3.628627254509018 0.1084735104543311 0.10349552656549894
3.6386372745490982 0.11146046219147934 0.10254402492800718
3.6486472945891784 0.11423780328040664 0.11377673578969452
3.6586573146292585 0.12304145050568568 0.1467316620319562
3.668667334669339 0.12592359691872348 0.11650545381512163
3.678677354709419 0.1327883456479589 0.1186446546273725
3.6886873747494993 0.13719016926059843 0.15223946343836853
3.6986973947895794 0.14499816590682807 0.14145018419167898
3.7087074148296595 0.1441073206518891 0.14495060292983866
3.7187174348697396 0.1469894670649269 0.1814073887059449
3.7287274549098197 0.16297227899177277 0.16231962163284944
3.7387374749499 0.16119058848189488 0.16210582644573665
3.74874749498998 0.1666404653356391 0.1699649211335368
3.7587575150300605 0.1670596866320809 0.18920865207785373
3.7687675350701406 0.16816014253524078 0.16821944801985084
3.7787775551102207 0.1760729445055809 0.19213979302058182
3.788787575150301 0.17460566996803437 0.18805115941540762
3.798797595190381 0.1786930776083425 0.20021508164619234
3.808807615230461 0.17874548027039774 0.19915609609476764
3.818817635270541 0.17512969658858674 0.19425049396211438
3.8288276553106213 0.17549651522297335 0.1982978481877268
3.8388376753507014 0.1696274170727873 0.17621856779486514
3.8488476953907815 0.1601949379028455 0.1688302599588281
3.858857715430862 0.1660640360530315 0.17415187440642044
3.868867735470942 0.15788922077241524 0.15662496276624252
3.8788777555110223 0.14725148037520305 0.14446285373683804
3.8888877755511024 0.1450505685688833 0.15054271949023776
3.8988977955911825 0.1314258764345229 0.16520432391775117
3.9089078156312627 0.1260808049048892 0.12407688104330024
3.9189178356713428 0.11937326416181943 0.14162662283690833
3.928927855711423 0.1130325420531363 0.14228266370411696
3.938937875751503 0.10517214274485145 0.11552549315877814
3.9489478957915836 0.09306712781009276 0.10706324937281936
3.9589579158316637 0.08452549389508986 0.07141207116796966
3.968967935871744 0.0776083425037992 0.08946326713972391
3.978977955911824 0.07090080176072946 0.09375379190650115
3.988987975951904 0.06466488497615679 0.07572562233530383
3.998997995991984 0.05664727768170622 0.06568508253393367
4.009008016032064 0.05004454226274694 0.06136947250450731
4.019018036072144 0.04354661216789814 0.05189385269467188
4.0290280561122245 0.0400880364722528 0.0500829040563322
4.039038076152305 0.036053031493999896 0.033779617120933116
4.049048096192385 0.028978672116543522 0.03664571552270078
4.059058116232465 0.024996069800345858 0.026311012368386136
4.069068136272545 0.021170675470313892 0.03460341608392463
4.079078156312625 0.01760729445055809 0.017802943967236723
4.089088176352706 0.014515537389299376 0.02700228427859287
4.099098196392786 0.013415081486139496 0.015773594012301925
4.109108216432866 0.0113189750039302 0.0077580500068436566
4.119118236472946 0.009904103128438925 0.01567571035116564
4.1291282565130265 0.007755593984174396 0.013534423301104263
4.139138276553107 0.006026306136351725 0.008661722168573438
4.149148296593187 0.005764292826075565 0.004522812649347588
4.159158316633267 0.0037729916679767332 0.005396087661402369
4.169168336673347 0.0035633810197558038 0.0023119681857861393
4.179178356713427 0.0029869517371482472 0.0033346104902415873
4.189188376753507 0.0022009118063197612 0.002208634702464452
4.199198396793587 0.0022533144683749935 0.006985400928072495
4.209208416833667 0.0017816905098779019 0.0008240472109383117
4.2192184368737475 0.0013100665513808099 0.001678786286421946
4.229228456913828 0.0016244825237122043 0.0050434041804433335
4.239238476953908 0.0012052612272703453 0.0021557692269248015
4.249248496993988 0.00041922129644185924 0.00031871353597241086
4.259258517034068 0.0006288319446627889 0.00038149832672880896
4.269268537074148 0.00041922129644185924 0.00025719669492199507
4.279278557114229 0.0006288319446627889 0.0007867231303572839
4.289288577154309 0.00020961064822092962 6.56590898797031e-05
4.299298597194389 0.00026201331027616204 0.00032259564841491785
4.3093086172344695 0.00015720798616569723 0.0005403443327468075
4.31931863727455 0.00026201331027616204 0.00018009987003148585
4.32932865731463 0.0 0.0
4.33933867735471 5.2402662055232405e-05 5.6338028169014086e-05
4.34934869739479 0.00010480532411046481 3.34697692744584e-05
4.35935871743487 0.00015720798616569723 5.9672153786069234e-05
4.36936873747495 0.0 0.0
4.37937875751503 5.2402662055232405e-05 1.7520805957074023e-05
4.38938877755511 0.00010480532411046481 3.2189320605244704e-05
4.3993987975951905 0.00010480532411046481 5.444475079311344e-05
4.409408817635271 0.0 0.0
4.419418837675351 5.2402662055232405e-05 2.4630541871921184e-05
4.429428857715431 0.0 0.0
4.439438877755511 5.2402662055232405e-05 1.6240357287860332e-05
4.449448897795591 5.2402662055232405e-05 1.924001924001924e-05
4.459458917835671 5.2402662055232405e-05 0.0002247191011235955
4.469468937875752 0.0 0.0
4.479478957915832 5.2402662055232405e-05 2.02122283981809e-05
4.489488977955912 5.2402662055232405e-05 7.889546351084813e-05
4.4994989979959925 0.00010480532411046481 3.2189320605244704e-05
4.509509018036073 5.2402662055232405e-05 1.7520805957074023e-05
4.519519038076153 5.2402662055232405e-05 0.0002247191011235955
4.529529058116233 0.00010480532411046481 3.518898255740361e-05
4.539539078156313 0.0 0.0
4.549549098196393 5.2402662055232405e-05 1.7520805957074023e-05
4.559559118236473 0.0 0.0
4.569569138276553 5.2402662055232405e-05 3.8204393505253104e-05
4.579579158316633 0.0 0.0
4.5895891783567135 0.0 0.0
4.599599198396794 0.0 0.0
4.609609218436874 0.0 0.0
4.619619238476954 5.2402662055232405e-05 1.924001924001924e-05
4.629629258517034 0.0 0.0
4.639639278557114 0.00010480532411046481 5.744441274527235e-05
4.649649298597194 0.0 0.0
4.659659318637275 0.0 0.0
4.669669338677355 5.2402662055232405e-05 1.6240357287860332e-05
4.6796793587174355 0.0 0.0
4.689689378757516 0.0 0.0
4.699699398797596 0.0 0.0
4.709709418837676 0.0 0.0
4.719719438877756 0.0 0.0
4.729729458917836 0.0 0.0
4.739739478957916 0.0 0.0
4.749749498997996 0.0 0.0
4.759759519038076 0.0 0.0
4.7697695390781565 0.0 0.0
4.779779559118237 0.0 0.0
4.789789579158317 0.0 0.0
4.799799599198397 0.0 0.0
4.809809619238477 0.0 0.0
4.819819639278557 0.0 0.0
4.829829659318637 0.0 0.0
4.839839679358717 0.0 0.0
4.849849699398798 0.0 0.0
4.859859719438878 0.0 0.0
4.8698697394789585 0.0 0.0
4.879879759519039 0.0 0.0
4.889889779559119 0.0 0.0
4.899899799599199 0.0 0.0
4.909909819639279 0.0 0.0
4.919919839679359 0.0 0.0
4.929929859719439 0.0 0.0
4.939939879759519 0.0 0.0
4.949949899799599 0.0 0.0
4.9599599198396795 0.0 0.0
4.96996993987976 0.0 0.0
4.97997995991984 0.0 0.0
4.98998997995992 0.0 0.0
5.0 0.0 0.0
